"A" "B" "P" "BT"
"350" 0.283 0.283 0.321 0.319179165196203
"351" 0.1 0.088 0.08 0.0910379351387466
"352" 0.778 0.774 0.818 0.7397990491389
"353" 0.175 0.183 0.157 0.198812079037152
"354" 0.739 0.744 0.817 0.719564192401813
"355" 0.238 0.226 0.259 0.27175119078629
"356" 0.002 0.002 0.006 0.00208032253166357
"357" 0.289 0.293 0.302 0.322850981642207
"358" 0.634 0.605 0.635 0.618769252244969
"359" 0.559 0.579 0.554 0.56776101921133
"360" 0.591 0.575 0.611 0.609471972448988
"361" 0.212 0.204 0.23 0.237597515977191
"362" 0.887 0.917 0.908 0.817342411050273
"363" 0.791 0.804 0.819 0.761416122881262
"364" 0.203 0.218 0.213 0.246266423447739
"365" 0.604 0.615 0.648 0.623491330907928
"366" 0.192 0.176 0.195 0.223333496645842
"367" 0.742 0.763 0.755 0.712904630736881
"368" 0.629 0.582 0.618 0.588346159673159
"369" 0.669 0.68 0.689 0.657694398215602
"370" 0.361 0.353 0.363 0.394613044405686
"371" 0.7 0.706 0.731 0.691564720196303
"372" 0.056 0.066 0.067 0.0644748021648678
"373" 0.965 0.959 0.984 0.911759545231786
"374" 0.511 0.507 0.525 0.514585943389957
"375" 0.892 0.874 0.906 0.844953467933811
"376" 0.817 0.833 0.86 0.789679627977847
"377" 0.083 0.079 0.063 0.0702353043373306
"378" 0.607 0.594 0.604 0.601940182040329
"379" 0.932 0.926 0.941 0.843217606246347
"380" 0.511 0.527 0.521 0.529892307804981
"381" 0.169 0.192 0.205 0.208995361367327
"382" 0.114 0.107 0.135 0.128768871120695
"383" 0.726 0.739 0.777 0.720972226663107
"384" 0.174 0.197 0.193 0.203649208678303
"385" 0.349 0.342 0.355 0.38545350344079
"386" 0.9 0.907 0.904 0.809890644401366
"387" 0.356 0.345 0.361 0.392537621905002
"388" 0.299 0.287 0.303 0.325636113988469
"389" 0.563 0.562 0.582 0.567760225103649
"390" 0.293 0.279 0.277 0.312251620874762
"391" 0.871 0.863 0.903 0.824917694631434
"392" 0.768 0.761 0.765 0.722830797666957
"393" 0.21 0.177 0.17 0.197970109836504
"394" 0.404 0.388 0.445 0.423179526697899
"395" 0.123 0.107 0.116 0.126835159917383
"396" 0.277 0.305 0.324 0.338677917165036
"397" 0.032 0.034 0.027 0.0329295322231633
"398" 0.821 0.85 0.87 0.773532936713889
"399" 0.873 0.882 0.894 0.818592506396119
"400" 0.163 0.173 0.165 0.196366282362479
"401" 0.814 0.818 0.835 0.767034515923843
"402" 0.087 0.087 0.093 0.095516257604405
"403" 0.716 0.73 0.713 0.686930124914089
"404" 0.051 0.043 0.054 0.046531531099461
"405" 0.543 0.543 0.591 0.571925172855454
"406" 0.898 0.874 0.892 0.820544885737365
"407" 0.242 0.236 0.257 0.280377522952642
"408" 0.359 0.355 0.342 0.363677407604327
"409" 0.493 0.496 0.508 0.521646141394261
"410" 0.41 0.411 0.445 0.47794700404074
"411" 0.023 0.019 0.021 0.0198169260925108
"412" 0.33 0.353 0.354 0.38000214637399
"413" 0.238 0.266 0.278 0.302163185924937
"414" 0.577 0.585 0.597 0.585488916335126
"415" 0.952 0.949 0.958 0.8858302535362
"416" 0.053 0.05 0.075 0.0624689490706121
"417" 0.905 0.918 0.934 0.859169879230054
"418" 0.181 0.207 0.189 0.225371281790211
"419" 0.597 0.59 0.637 0.609756947668648
"420" 0.293 0.305 0.303 0.337481732070416
"421" 0.89 0.893 0.907 0.856875083100251
"422" 0.247 0.241 0.245 0.292498684826486
"423" 0 0 0 5.90934738087245e-06
"424" 0.59 0.603 0.597 0.583402901291543
"425" 0.406 0.364 0.363 0.411067745563812
"426" 0.207 0.172 0.213 0.212265114471629
"427" 0.307 0.275 0.283 0.33653279343208
"428" 0.894 0.89 0.901 0.832158630429007
"429" 0.82 0.845 0.884 0.785090101756108
"430" 0.241 0.229 0.205 0.235255682675752
"431" 0.029 0.043 0.041 0.0394389868096472
"432" 0.739 0.796 0.8 0.722112567395835
"433" 0.598 0.622 0.653 0.618680584972654
"434" 0.068 0.061 0.073 0.0733461660246908
"435" 0.509 0.499 0.553 0.529107726988631
"436" 0.401 0.363 0.416 0.411887551056091
"437" 0.413 0.396 0.422 0.441360858405805
"438" 0.781 0.798 0.813 0.746206662652937
"439" 0.37 0.339 0.352 0.382813582242731
"440" 0.03 0.037 0.042 0.0297105760682927
"441" 0.265 0.279 0.289 0.327088558516818
"442" 0.981 0.988 0.985 0.915971196173798
"443" 0.775 0.831 0.833 0.767515277884252
"444" 0.676 0.68 0.725 0.670217956734529
"445" 0.814 0.801 0.828 0.774363778861165
"446" 0.113 0.116 0.104 0.116648571571435
"447" 0.964 0.973 0.986 0.916687893253662
"448" 0.975 0.966 0.984 0.910249579486159
"449" 0.333 0.332 0.334 0.362117748983396
"450" 0.572 0.579 0.585 0.578800779772828
"451" 0.742 0.724 0.752 0.714714392713389
"452" 0.595 0.578 0.603 0.595754532407124
"453" 0.911 0.888 0.923 0.843669524208691
"454" 0.223 0.252 0.258 0.267867238762301
"455" 0.162 0.164 0.16 0.176558960271628
"456" 0.739 0.749 0.772 0.73172675152434
"457" 0.14 0.122 0.144 0.161829780034531
"458" 0.664 0.685 0.698 0.661907478255303
"459" 0.335 0.339 0.357 0.365561436874272
"460" 0.518 0.539 0.544 0.548135384429025
"461" 0.499 0.482 0.508 0.511801573448023
"462" 0.076 0.072 0.096 0.0882279196414535
"463" 0.36 0.374 0.384 0.39280741450228
"464" 0.797 0.803 0.825 0.768428419570445
"465" 0.25 0.284 0.265 0.291539890144852
"466" 0.461 0.486 0.464 0.495922077594432
"467" 0.022 0.025 0.024 0.0201988809913853
"468" 0.753 0.756 0.757 0.747169232178493
"469" 0.706 0.68 0.69 0.672716944094283
"470" 0.78 0.787 0.837 0.77600977120078
"471" 0.318 0.307 0.309 0.339220202776581
"472" 0.362 0.366 0.37 0.392669438108742
"473" 0.797 0.817 0.834 0.763674185250346
"474" 0.621 0.632 0.689 0.638751487902186
"475" 0.733 0.738 0.768 0.710087078235932
"476" 0.043 0.046 0.045 0.0418101798735523
"477" 0.243 0.246 0.245 0.278877543202488
"478" 0.034 0.023 0.048 0.0369608037898675
"479" 0.344 0.336 0.343 0.37032949924152
"480" 0.529 0.577 0.565 0.570368424742568
"481" 0.849 0.86 0.878 0.779661680801864
"482" 0.985 0.98 0.989 0.923087477525778
"483" 0.774 0.734 0.774 0.718244679679506
"484" 0.464 0.467 0.471 0.495802215799427
"485" 0.684 0.711 0.744 0.670896861460668
"486" 0.415 0.41 0.431 0.447730802939747
"487" 0.482 0.451 0.465 0.490440204133065
"488" 0.915 0.92 0.929 0.860973896846629
"489" 0.253 0.26 0.262 0.294453586338173
"490" 0.382 0.397 0.431 0.419336078186802
"491" 0.996 0.997 0.995 0.963588461830454
"492" 0.259 0.267 0.287 0.299986622958504
"493" 0.844 0.861 0.883 0.808595205127402
"494" 0.746 0.747 0.761 0.723037615977824
"495" 0.34 0.368 0.356 0.364492089852087
"496" 0.684 0.704 0.688 0.684474222271784
"497" 0.2 0.246 0.228 0.246829780417447
"498" 0.185 0.217 0.206 0.219427306233924
"499" 0.034 0.039 0.028 0.0289221393787282
"500" 0.058 0.05 0.044 0.0545887055475248
"501" 0.472 0.46 0.482 0.490753236943664
"502" 0.693 0.689 0.759 0.698957193672496
"503" 0.381 0.362 0.389 0.411136587587525
"504" 0.688 0.66 0.712 0.658253193279867
"505" 0.101 0.091 0.11 0.110426221558489
"506" 0.561 0.524 0.54 0.537461495059685
"507" 0.972 0.961 0.972 0.90975917101762
"508" 0.791 0.767 0.827 0.739217325027773
"509" 0.327 0.397 0.343 0.375665959451146
"510" 0.132 0.135 0.13 0.164462685518952
"511" 0.946 0.941 0.955 0.869762967943015
"512" 0.409 0.421 0.396 0.43235109180913
"513" 0.978 0.973 0.981 0.92181756539694
"514" 0.623 0.587 0.647 0.608226305076916
"515" 0.238 0.234 0.251 0.275512293903831
"516" 0.451 0.415 0.436 0.444151884404255
"517" 0.383 0.349 0.381 0.406485529241111
"518" 0.109 0.114 0.098 0.117603959256396
"519" 0.045 0.05 0.057 0.050387561882169
"520" 0.476 0.483 0.454 0.48788582155063
"521" 0.724 0.729 0.732 0.697122585818098
"522" 0.283 0.281 0.288 0.309565046530068
"523" 0.546 0.554 0.574 0.561303973992034
"524" 0.792 0.761 0.832 0.745909959436565
"525" 0.181 0.166 0.153 0.183273833953478
"526" 0.863 0.877 0.897 0.80544594371042
"527" 0.265 0.281 0.266 0.296189916663424
"528" 0.569 0.603 0.602 0.588017229499337
"529" 0.328 0.322 0.361 0.373335740148558
"530" 0.561 0.573 0.606 0.586620028800248
"531" 0.276 0.292 0.285 0.318787523221286
"532" 0.357 0.364 0.363 0.395896822315037
"533" 0.925 0.921 0.944 0.875077968036576
"534" 0.38 0.388 0.393 0.404685862677967
"535" 0.895 0.899 0.93 0.837053705263835
"536" 0.121 0.12 0.126 0.129931966458112
"537" 0.195 0.195 0.197 0.234333228830526
"538" 0.333 0.311 0.338 0.347770437662565
"539" 0.283 0.299 0.3 0.314913748321912
"540" 0.66 0.698 0.733 0.673604661247777
"541" 0.575 0.569 0.594 0.575563048289528
"542" 0.507 0.551 0.546 0.527229091173547
"543" 0.205 0.197 0.211 0.23362759092894
"544" 0.002 0 0.003 0.00104406658953737
"545" 0.306 0.29 0.31 0.350679253602328
"546" 0.047 0.054 0.036 0.0513224032232245
"547" 0.348 0.383 0.347 0.39629946873075
"548" 0.453 0.485 0.531 0.495844925817398
"549" 0.748 0.768 0.783 0.728346783185174
"550" 0.272 0.267 0.254 0.293073991477262
"551" 0.131 0.132 0.153 0.166585837136358
"552" 0.514 0.513 0.567 0.54367124492198
"553" 0.784 0.801 0.806 0.741421299972579
"554" 0.231 0.23 0.222 0.251466917352851
"555" 0.468 0.415 0.441 0.453184242184695
"556" 0.189 0.192 0.211 0.23462734430579
"557" 0.182 0.197 0.194 0.210473405346094
"558" 0.606 0.621 0.611 0.628686729584144
"559" 0.162 0.129 0.143 0.168318150055526
"560" 0.603 0.598 0.643 0.614513689782108
"561" 0.706 0.708 0.698 0.659102592189824
"562" 0.775 0.763 0.776 0.752111521741645
"563" 0.474 0.479 0.466 0.502872172928003
"564" 0.879 0.875 0.898 0.833114960915879
"565" 0.063 0.059 0.074 0.0747998446078515
"566" 0.425 0.446 0.452 0.474835036832015
"567" 0.831 0.84 0.851 0.776898195755967
"568" 0.311 0.31 0.289 0.328302164042128
"569" 0.704 0.694 0.721 0.690122672709391
"570" 0.621 0.642 0.63 0.622353561329819
"571" 0.339 0.329 0.343 0.355546459091194
"572" 0.401 0.416 0.403 0.433619467767664
