"A" "B" "P" "BT"
"263" 0.1 0.101 0.105 0.105012737637824
"264" 0.038 0.041 0.048 0.0463065046024678
"265" 0.008 0.006 0.008 0.00577233162561608
"266" 0.199 0.174 0.195 0.2054981298024
"267" 0.015 0.013 0.017 0.00944548275900448
"268" 0.013 0.016 0.022 0.0151052536260869
"269" 0.001 0.006 0.009 0.00339476732090305
"270" 0.003 0.011 0.011 0.00456694684854164
"271" 0 0.006 0.015 0.00285808631268447
"272" 0.008 0.017 0.021 0.0162836035977045
"273" 0.051 0.05 0.065 0.0564039685706007
"274" 0.04 0.035 0.052 0.0363476150241815
"275" 0 0 0.001 1.66118629283396e-05
"276" 0.138 0.121 0.115 0.140385660758083
"277" 0.065 0.061 0.042 0.049461700371662
"278" 0 0 0 1.91603676258367e-08
"279" 0.083 0.083 0.074 0.0811804186240019
"280" 0.57 0.512 0.573 0.552639182480476
"281" 0.095 0.099 0.093 0.101632475803058
"282" 0.091 0.09 0.09 0.101026278618331
"283" 0.126 0.13 0.134 0.149948468684817
"284" 0.011 0.008 0.02 0.00794173351938521
"285" 0.003 0.003 0.013 0.00364213088166898
"286" 0.046 0.055 0.055 0.0577812817645594
"287" 0.463 0.458 0.447 0.472960881414331
"288" 0.009 0.016 0.011 0.00737877856565172
"289" 0.113 0.116 0.125 0.138989982003705
"290" 0.071 0.056 0.079 0.0762093185262825
"291" 0 0 0 2.10469839623251e-06
"292" 0.61 0.585 0.648 0.605951473214039
"293" 0.285 0.278 0.309 0.326201526542442
"294" 0.103 0.104 0.096 0.113728272971864
"295" 0.057 0.057 0.057 0.0570507962082641
"296" 0.397 0.379 0.41 0.415282515365959
"297" 0.089 0.091 0.084 0.096820127583501
"298" 0.098 0.084 0.092 0.102269492776419
"299" 0.041 0.035 0.038 0.0355219836043722
"300" 0.245 0.251 0.251 0.278030356973546
"301" 0.367 0.388 0.382 0.401771013758506
"302" 0.002 0.005 0.007 0.00300011109854359
"303" 0 0 0.002 0.000421512677789559
"304" 0.018 0.012 0.021 0.00780452053121261
"305" 0.074 0.064 0.071 0.0725504953690695
"306" 0.474 0.477 0.503 0.493145056960255
"307" 0.274 0.279 0.28 0.306431221339729
"308" 0.067 0.083 0.064 0.0655137289734389
"309" 0.048 0.047 0.055 0.0469485723505765
"310" 0.211 0.182 0.195 0.216877472904962
"311" 0.056 0.047 0.05 0.0482255055245425
"312" 0.056 0.054 0.054 0.0550845749873609
"313" 0.01 0.011 0.018 0.00558660085212082
"314" 0 0.002 0.002 0.00112447151288175
"315" 0.087 0.076 0.077 0.0844427189487469
"316" 0.086 0.091 0.086 0.104092061363043
"317" 0.036 0.024 0.039 0.0262928179108696
"318" 0.217 0.21 0.198 0.23488996324804
"319" 0.085 0.096 0.095 0.108396247173415
"320" 0.07 0.085 0.098 0.0986628697001292
"321" 0.023 0.027 0.041 0.0248380277806463
"322" 0.486 0.489 0.484 0.501687294543878
"323" 0.007 0.011 0.009 0.00862230814723819
"324" 0.001 0.002 0.004 0.00127272977869064
"325" 0.185 0.179 0.202 0.216918889804921
"326" 0.001 0.002 0.001 0.00100254864084315
"327" 0.248 0.239 0.244 0.268641965303558
"328" 0.006 0.006 0.013 0.00567936881092379
"329" 0.262 0.27 0.263 0.286994835361844
"330" 0.349 0.366 0.332 0.381852886593022
"331" 0.119 0.129 0.126 0.134575442701717
"332" 0.009 0.005 0.013 0.00350810805594581
"333" 0.22 0.212 0.207 0.239139640859881
"334" 0.112 0.123 0.12 0.135359334719494
"335" 0.02 0.027 0.033 0.0219068248717192
"336" 0.055 0.051 0.056 0.049395418854261
"337" 0.001 0.001 0.001 0.000524588620719246
"338" 0.604 0.601 0.598 0.597862749369386
"339" 0.137 0.133 0.128 0.154929174321677
"340" 0.045 0.053 0.05 0.0517802060809546
"341" 0.177 0.152 0.15 0.193601591347776
"342" 0.012 0.014 0.015 0.00666962944313187
"343" 0 0 0.001 0.000307477640104414
"344" 0.077 0.097 0.092 0.0902712962781936
"345" 0.015 0.01 0.009 0.0101193221840246
"346" 0.113 0.118 0.119 0.116808697226796
"347" 0.001 0.001 0.003 0.000438288528008646
"348" 0.198 0.184 0.211 0.23109877985411
"349" 0 0.002 0.003 0.00142876982943008
"350" 0.156 0.159 0.149 0.178411851926339
"351" 0.012 0.01 0.018 0.00951055312665927
"352" 0.023 0.013 0.03 0.0173686357818618
"353" 0.04 0.028 0.041 0.035762610489781
"354" 0.026 0.021 0.021 0.0173934842795871
"355" 0.221 0.228 0.241 0.236571215252092
"356" 0.21 0.188 0.204 0.231457864732908
"357" 0.04 0.057 0.06 0.0558628519641021
"358" 0.086 0.075 0.106 0.097024791180726
"359" 0.245 0.235 0.232 0.273643906152098
"360" 0.33 0.337 0.322 0.352002075008048
"361" 0 0 0 8.94702076870146e-08
"362" 0.015 0.017 0.03 0.0132126830266158
"363" 0.053 0.05 0.051 0.0511324659244746
"364" 0.001 0.001 0 0.000129723859028874
"365" 0.032 0.016 0.029 0.0231073767441151
"366" 0.164 0.186 0.211 0.213324148539367
"367" 0.072 0.099 0.105 0.0883407519702226
"368" 0.189 0.202 0.223 0.238909020734713
"369" 0.014 0.013 0.026 0.0101253609148761
"370" 0.257 0.263 0.253 0.289724392221286
"371" 0.003 0.004 0.011 0.00345770682988589
"372" 0.019 0.014 0.022 0.0131337800490352
"373" 0.037 0.039 0.045 0.038401385599794
"374" 0.229 0.246 0.224 0.266069686402988
"375" 0.022 0.02 0.023 0.0161750775907931
"376" 0 0 0.001 3.32966918470401e-06
"377" 0.16 0.145 0.169 0.173477232383847
"378" 0.151 0.15 0.149 0.184676728508325
"379" 0.343 0.343 0.333 0.376180435175756
"380" 0.137 0.131 0.102 0.139563896077855
"381" 0 0 0 1.43188183532317e-09
"382" 0.002 0.004 0.003 0.000860363681150611
"383" 0.225 0.216 0.244 0.269308481569191
"384" 0.002 0.006 0.002 0.00227402202153548
"385" 0.527 0.483 0.487 0.526555140966408
"386" 0.016 0.03 0.032 0.0177393942692513
"387" 0.021 0.032 0.039 0.0276878921525414
"388" 0.093 0.088 0.101 0.108567816732318
"389" 0.002 0 0.002 0.00113267541147655
"390" 0.058 0.057 0.067 0.0649361681724294
"391" 0.4 0.4 0.403 0.429264507133884
"392" 0.006 0.009 0.008 0.00428723220389238
"393" 0.134 0.154 0.16 0.171966824492881
"394" 0.011 0.017 0.018 0.0104621310247898
"395" 0.122 0.115 0.123 0.12363247890322
"396" 0.021 0.015 0.026 0.0199602973297915
"397" 0.176 0.16 0.158 0.192058039244049
"398" 0.022 0.028 0.022 0.0263668124979957
"399" 0.014 0.018 0.021 0.0122187226199761
"400" 0.1 0.105 0.109 0.117245599649433
"401" 0.283 0.271 0.285 0.324441410658279
"402" 0.009 0.006 0.01 0.00543272777891657
"403" 0 0.005 0.002 0.0001824632329116
"404" 0.365 0.354 0.343 0.384171024132064
"405" 0.006 0.012 0.009 0.00470740302284745
"406" 0.121 0.125 0.132 0.136871188759377
"407" 0.015 0.008 0.007 0.0075266050682079
"408" 0.112 0.072 0.086 0.103910297877332
"409" 0.163 0.165 0.196 0.203056667544813
"410" 0.044 0.055 0.049 0.047977605113024
"411" 0.018 0.009 0.021 0.0141046756701348
"412" 0.096 0.085 0.093 0.0965129384286316
"413" 0.028 0.037 0.03 0.0323781390186707
"414" 0.003 0 0.001 0.000555959132053974
"415" 0.098 0.125 0.101 0.122339228468462
"416" 0.158 0.181 0.209 0.20366841625262
"417" 0 0 0 2.22786994608093e-06
"418" 0.058 0.046 0.054 0.0558628881965536
"419" 0.008 0.015 0.016 0.010341360561042
"420" 0.02 0.015 0.012 0.00748544687727848
"421" 0 0.001 0.002 0.000169410438101147
"422" 0.502 0.494 0.505 0.515089387021361
"423" 0.04 0.032 0.034 0.0307451107056398
"424" 0.005 0.006 0.006 0.00323842477276159
"425" 0.281 0.269 0.302 0.316472425977726
"426" 0.212 0.185 0.233 0.229641061302461
"427" 0.073 0.08 0.092 0.0878624210323888
"428" 0.195 0.172 0.193 0.201919059274715
"429" 0.006 0.004 0.004 0.00201606945215793
"430" 0.058 0.069 0.063 0.0507076071620941
"431" 0.183 0.199 0.213 0.233796161064933
"432" 0.01 0.009 0.01 0.00771495521858068
"433" 0 0 0.001 1.5535585846882e-05
"434" 0.013 0.023 0.029 0.0169966912772553
"435" 0.023 0.037 0.028 0.0283651213774061
"436" 0.029 0.017 0.03 0.0190348399064073
"437" 0.054 0.067 0.057 0.0532637096246511
"438" 0.446 0.444 0.451 0.46432613159853
"439" 0.043 0.053 0.052 0.0501749307424786
"440" 0.009 0.005 0.005 0.00421302100134846
"441" 0.548 0.559 0.57 0.548674029377383
"442" 0.167 0.197 0.172 0.200665299038645
"443" 0.058 0.058 0.058 0.0605017177484797
"444" 0.147 0.142 0.161 0.167563969518821
"445" 0.125 0.119 0.106 0.130298555458179
"446" 0.011 0.004 0.006 0.00616795299404327
"447" 0.093 0.075 0.102 0.0966220254516486
"448" 0.272 0.275 0.249 0.306831582795133
"449" 0.051 0.041 0.059 0.0505296546112736
"450" 0.027 0.017 0.028 0.0199418896069622
"451" 0.014 0.018 0.018 0.011044379720863
"452" 0.789 0.799 0.808 0.736777077379188
"453" 0.016 0.015 0.02 0.0154452844697804
"454" 0.003 0.008 0.009 0.00537513543894153
"455" 0.082 0.074 0.07 0.0701520338156176
"456" 0.045 0.047 0.068 0.0485166117072295
"457" 0.099 0.087 0.089 0.104195621169023
