"A" "B" "P" "BT"
"417" 0 0 0 6.48707754180577e-11
"418" 0 0 0 0.000235431140559572
"419" 0 0 0 2.15658542902508e-05
"420" 0 0 0 8.25998195552735e-06
"421" 0 0 0 2.63829676035998e-05
"422" 0 0 0 8.74225206670687e-08
"423" 0 0 0 3.1022070468012e-09
"424" 0 0 0 3.17397308435829e-09
"425" 0 0 0 5.4511807290325e-08
"426" 0 0 0 1.42869995544137e-05
"427" 0 0 0 1.38219687917385e-08
"428" 0.002 0.001 0 0.000384618264196668
"429" 0 0 0 1.55443536014044e-05
"430" 0 0 0 1.1738212291057e-08
"431" 0 0 0 3.12739561916242e-05
"432" 0 0 0 1.66547629347757e-05
"433" 0 0 0 4.5718648455928e-05
"434" 0 0 0 3.39831199003271e-05
"435" 0 0 0 7.80140725353817e-08
"436" 0 0 0 7.47866437387223e-05
"437" 0 0 0 8.87558405515687e-06
"438" 0.001 0 0 0.000337548918198594
"439" 0 0 0 0.000218367034623523
"440" 0 0 0 6.87228052242972e-14
"441" 0 0 0 1.62401678771573e-08
"442" 0 0 0 1.11022302462516e-15
"443" 0 0 0 1.16164348047398e-05
"444" 0 0 0 1.77486350421141e-05
"445" 0 0 0 1.57272234452277e-05
"446" 0 0.001 0 1.07016856426556e-05
"447" 0 0 0 3.16856124560339e-07
"448" 0.001 0 0 0.000455089654767815
"449" 0 0 0 3.92037598140327e-06
"450" 0 0 0 1.78858913235658e-08
"451" 0 0 0 6.92072740982042e-05
"452" 0 0 0.001 4.82270554056363e-05
"453" 0 0 0 6.39285246961663e-08
"454" 0 0 0 7.85083920096241e-09
"455" 0 0 0 7.44918061679201e-08
"456" 0 0 0 3.83919050994663e-08
"457" 0 0 0 1.0611023647189e-05
"458" 0.003 0.001 0.001 0.000260858884180259
"459" 0 0 0 5.0784042537888e-07
"460" 0 0 0 1.40495499900695e-07
"461" 0 0 0 1.46319809996021e-05
"462" 0 0 0 1.74925050195895e-05
"463" 0.001 0 0 1.18417226387946e-05
"464" 0 0.004 0 0.000350537713728727
"465" 0 0.001 0 0.000238755241128485
"466" 0 0 0 9.79379720489337e-06
"467" 0.001 0 0 0.000154344223728065
"468" 0 0.001 0 6.86577834938529e-05
"469" 0 0 0 5.14218060798655e-07
"470" 0 0 0 3.01365240540363e-08
"471" 0.001 0.001 0 0.000101849728932568
"472" 0 0 0 1.76322174498811e-05
"473" 0 0 0 0.000251471548321835
"474" 0 0 0 6.26779223300566e-06
"475" 0 0 0 8.32417788076967e-06
"476" 0 0 0 1.48851053705101e-09
"477" 0 0 0 3.12407206326526e-07
"478" 0 0 0 6.87676322663755e-07
"479" 0.001 0 0 5.53377298699864e-05
"480" 0 0 0 4.28210856728839e-06
"481" 0 0 0 7.11681851894852e-06
"482" 0 0 0 9.61829364461986e-05
"483" 0 0 0 6.3658439975911e-05
"484" 0.003 0.001 0.002 0.00063704108050866
"485" 0 0 0 6.50929416000645e-05
"486" 0 0 0 2.28572165918983e-05
"487" 0 0 0 2.71727873535355e-08
"488" 0.001 0 0 0.00023244265086686
"489" 0 0 0 7.11693669330771e-07
"490" 0 0 0 3.31915495088708e-10
"491" 0 0 0 1.29682721250468e-05
"492" 0 0 0 1.69645675285324e-08
"493" 0 0 0 8.16981195983502e-06
"494" 0 0 0 1.32839941768825e-05
"495" 0 0 0 4.48813448861163e-06
"496" 0 0 0 6.84672543649345e-06
"497" 0 0 0 1.42424245064277e-07
"498" 0 0 0 4.42552994028844e-07
"499" 0 0 0 6.0918174293878e-07
"500" 0 0 0 2.77451686306884e-05
"501" 0 0 0 3.73495940841906e-08
"502" 0 0 0 4.47435781336658e-06
"503" 0 0 0 2.75370962232735e-06
"504" 0 0.002 0 8.14064604489628e-05
"505" 0 0 0 6.32296278224587e-07
"506" 0 0 0 1.7658536377585e-07
"507" 0 0.002 0 0.00110871242505184
"508" 0.001 0 0 4.56468927700904e-06
"509" 0 0 0 3.7458361856757e-08
"510" 0 0 0 4.51605976925507e-05
"511" 0.001 0 0 3.96117206558078e-05
"512" 0 0 0 2.65446944560654e-05
"513" 0 0 0 1.91054784326461e-07
"514" 0 0 0 1.60723410894681e-05
"515" 0 0 0 1.20847194071683e-05
"516" 0 0 0 5.22056765128731e-06
"517" 0.001 0 0 0.000198381349141186
"518" 0 0 0 6.08062614273486e-05
"519" 0 0 0 8.40139450553057e-06
"520" 0.002 0 0.001 0.000253452247223396
"521" 0 0 0 0.000101031991984857
"522" 0 0.001 0 0.000138370762087781
"523" 0 0 0 3.91103538444071e-09
"524" 0 0 0 1.36972655440104e-11
"525" 0 0 0 1.72763736188131e-05
"526" 0 0 0 2.32591462168141e-05
"527" 0 0 0 4.04829901046178e-06
"528" 0 0 0 9.31754654209804e-07
"529" 0 0.001 0 1.71876933507953e-06
"530" 0 0 0 4.89520419311162e-07
"531" 0 0 0 4.52185823773821e-06
"532" 0.001 0 0 4.52783794816503e-05
"533" 0 0 0 2.90788139497566e-05
"534" 0 0 0 1.8093793130447e-10
"535" 0 0 0 4.72784789096181e-09
"536" 0 0 0.001 5.0218437467997e-05
"537" 0 0 0 1.9583578092508e-09
"538" 0 0 0 1.41427518295378e-05
"539" 0.002 0.001 0 0.000283030487845504
"540" 0 0 0 4.49956717218924e-07
"541" 0.001 0 0 3.60401317525127e-05
"542" 0 0 0 2.8685449994903e-05
"543" 0 0.001 0 0.000411250195534896
"544" 0 0 0 2.38049983753985e-05
"545" 0 0.001 0 2.02829786861702e-05
"546" 0 0 0 2.91087265402723e-10
"547" 0.001 0.001 0 7.60299135751374e-05
"548" 0 0 0 1.98673527731508e-05
"549" 0 0 0 1.40998324127395e-14
"550" 0 0 0 3.53269361541564e-08
"551" 0 0 0 3.58458669746931e-07
"552" 0 0 0 9.19292580940922e-05
"553" 0 0 0 1.81681568134362e-06
"554" 0 0.001 0 0.000253355076573092
"555" 0 0 0 1.09556746674677e-07
"556" 0 0 0 1.91611064009889e-05
"557" 0.001 0.001 0 1.77368486543594e-05
"558" 0 0 0 2.91927593210062e-11
"559" 0.001 0 0.001 7.4063540031255e-05
"560" 0 0 0 1.00154375615169e-06
"561" 0 0 0 7.18637777563647e-06
"562" 0 0 0 1.14059215738926e-07
"563" 0 0 0 5.72355903727395e-06
"564" 0 0 0 1.44309168725876e-07
"565" 0 0 0 6.24002634008747e-08
"566" 0.001 0 0 0.000143871165727449
"567" 0 0 0 3.76052381789727e-06
"568" 0.001 0.001 0 0.000178924632084021
"569" 0 0 0 8.40628843074009e-05
"570" 0 0 0 5.13819071135124e-06
"571" 0 0 0 7.04850388033584e-06
"572" 0 0 0 7.13699736087925e-07
"573" 0.002 0.001 0 0.00013967147148064
"574" 0 0 0 4.49010362224556e-09
"575" 0 0 0 1.69871685486989e-05
"576" 0 0 0 6.94208267415508e-06
"577" 0.001 0 0 1.74314186621727e-05
"578" 0 0 0 0.000285517660121304
"579" 0 0.001 0 5.90649481913008e-06
"580" 0 0 0 8.72257730921699e-06
"581" 0.001 0.002 0 8.19307479974496e-05
"582" 0 0 0 2.62747079172732e-05
"583" 0 0.001 0 0.000187755148070012
"584" 0 0 0 4.56863583586653e-06
"585" 0 0 0 2.2133369903754e-05
"586" 0 0 0 8.35527217835086e-06
"587" 0 0 0 1.69549412287751e-08
"588" 0 0 0 6.70768884880601e-10
"589" 0 0 0 4.49130905799677e-08
"590" 0 0 0 1.91488380707483e-10
"591" 0 0 0 5.90639123165815e-08
"592" 0 0 0 1.16835429997408e-07
"593" 0 0 0 2.58940069575164e-06
"594" 0 0 0 4.92005902685833e-09
"595" 0 0 0 1.19707087131715e-07
"596" 0 0 0 7.99552801744596e-09
"597" 0.001 0 0 1.46614127708444e-05
"598" 0 0 0 7.163579656988e-05
"599" 0 0 0 9.96670845854197e-09
"600" 0 0 0 8.44517000953005e-06
"601" 0 0 0 3.8379876099448e-07
"602" 0 0 0 0.000100955774189448
"603" 0 0 0 3.5778468371328e-06
"604" 0 0 0 2.51336992229678e-06
"605" 0 0 0 5.32220278959272e-09
"606" 0 0 0 5.46554671521093e-08
"607" 0 0 0 2.09940319573221e-08
"608" 0 0 0 1.98125143876515e-05
"609" 0 0 0 1.16978680964053e-07
"610" 0 0 0 4.11261650734573e-07
"611" 0 0 0 1.54491277308821e-05
"612" 0 0 0 1.72607801385283e-08
"613" 0 0.002 0 8.89382668167737e-05
"614" 0 0 0 4.71612633802243e-05
"615" 0.002 0.001 0 0.000737652099722874
"616" 0.002 0.002 0 0.000297223165825589
"617" 0 0 0 1.60715885044738e-10
"618" 0 0 0 1.36441981668511e-06
"619" 0 0.001 0 0.000123015583589736
"620" 0 0 0 9.43920064766512e-06
"621" 0.002 0.001 0.001 3.24487007623553e-05
"622" 0 0.001 0 8.85795061653649e-05
"623" 0 0.001 0.001 0.000307736613549214
"624" 0 0.003 0 0.000383422799282496
"625" 0 0 0 3.26224548767851e-05
"626" 0 0 0 5.85453907575584e-12
"627" 0 0 0 2.04730865593916e-09
"628" 0 0 0 7.12117817036617e-06
"629" 0 0 0 3.38456726028946e-05
"630" 0 0 0 5.1209508911132e-07
"631" 0 0 0 1.27899447646129e-05
"632" 0 0 0 3.08332714704651e-06
"633" 0 0.001 0 6.62436440213021e-05
"634" 0.001 0.002 0.002 0.000322035156284262
"635" 0 0 0 1.66400226930818e-11
"636" 0 0 0 4.59553582721206e-06
"637" 0 0.002 0 0.000109201080608079
"638" 0 0 0 9.31207415238999e-05
"639" 0 0 0 2.33851861746182e-05
"640" 0 0 0 3.51578021140497e-08
"641" 0 0 0 5.62623254873884e-07
"642" 0 0 0 4.72631251110522e-05
"643" 0.001 0 0 4.58311565503244e-05
"644" 0 0 0 1.39428304066769e-05
"645" 0 0 0 7.27183475546234e-07
"646" 0 0 0 2.11443985986826e-07
"647" 0 0 0 4.43920307382495e-05
"648" 0 0 0 3.99898878344906e-07
"649" 0 0 0 4.03219761292428e-05
"650" 0 0 0 2.46508721324368e-07
"651" 0.001 0 0 2.11893824864084e-05
